\ ___ Orbital eccentricity error -
\ plnorbincllim
\ ___ Orbital inclination limit flag
\ plnorbincl (deg) 
\ ___ Orbital inclination
\ plnorbinclerr1 (deg) 
\ ___ Orbital inclination error +
\ plnorbinclerr2 (deg) 
\ ___ Orbital inclination error -
\ plnorbtperlim
\ ___ Orbital time of periastron passage limit flag
\ plnorbtper (days) 
\ ___ Orbital time of periastron passage
\ plnorbtpererr1 (days) 
\ ___ Orbital time of periastron passage error +
\ plnorbtpererr2 (days) 
\ ___ Orbital time of periastron passage error -
\ plnorblperlim
\ ___ Orbital longitude of periastron limit flag
\ plnorblper (deg) 
\ ___ Orbital longitude of periastron
\ plnorblpererr1 (deg) 
\ ___ Orbital longitude of periastron error +
\ plnorblpererr2 (deg) 
\ ___ Orbital longitude of periastron error -
\ plnmasselim
\ ___ Mass of the planet in Earth masses limit flag
\ plnmasse (emass) 
\ ___ Mass of the planet in Earth masses
\ plnmasseerr1 (emass) 
\ ___ Mass of the planet in Earth masses error +
\ plnmasseerr2 (emass) 
\ ___ Mass of the planet in Earth masses error -
\ plnradelim
\ ___ Radius of the planet (Earth Radii) limit flag
\ plnrade (erad) 
\ ___ Radius of the planet (Earth Radii)
\ plnradeerr1 (erad) 
\ ___ Radius of the planet (Earth Radii) error +
\ plnradeerr2 (erad) 
\ ___ Radius of the planet (Earth Radii) error -
\ plnradslim
\ ___ Radius of the planet (Solar Radii) limit flag
\ plnrads (srad) 
\ ___ Radius of the planet (Solar Radii)
\ plnradserr1 (srad) 
\ ___ Radius of the planet (Solar Radii) error +
\ plnradserr2 (srad) 
\ ___ Radius of the planet (Solar Radii) error -
\ plnmethod
\ ___ Method of discovery (tran, rv, micro, ima, ast, pul)
\ plndisc
\ ___ Year of discovery (ingested into NStED)
\ plnorbdate
\ ___ Date of orbital solution
\
uniqueid,plnthostname,plntletter,plnmassjlim,plnmassj,plnmassjerr1,plnmassjerr2,plnorbperlim,plnorbper,plnorbpererr1,plnorbpererr2,plnorbsmaxlim,plnorbsmax,plnorbsmaxerr1,plnorbsmaxerr2,plntran,plnradjlim,plnradj,plnradjerr1,plnradjerr2,plntrandeplim,plntrandep,plntrandeperr1,plntrandeperr2,plntrandurlim,plntrandur,plntrandurerr1,plntrandurerr2,plntranmidlim,plntranmid,plntranmiderr1,plntranmiderr2,plnpelink,plnedelink,plnorbeccenlim,plnorbeccen,plnorbeccenerr1,plnorbeccenerr2,plnorbincllim,plnorbincl,plnorbinclerr1,plnorbinclerr2,plnorbtperlim,plnorbtper,plnorbtpererr1,plnorbtpererr2,plnorblperlim,plnorblper,plnorblpererr1,plnorblpererr2,plnmasselim,plnmasse,plnmasseerr1,plnmasseerr2,plnradelim,plnrade,plnradeerr1,plnradeerr2,plnradslim,plnrads,plnradserr1,plnradserr2,plnmethod,plndisc,plnorbdate
 , , , ,jmass,jmass,jmass, ,days,days,days, ,AU,AU,AU, , ,jrad,jrad,jrad, ,perc,perc,perc, ,days,days,days, ,days,days,days, , , , , , , ,deg,deg,deg, ,days,days,days, ,deg,deg,deg, ,emass,emass,emass, ,erad,erad,erad, ,srad,srad,srad, , , 
522,HD 142,b,0,1.03000,0.19000,-0.19000,0,339.00000000,6.00000000,-6.00000000,0,1.000000,0.100000,-0.100000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+142,http://exoplanets.org/cgi-bin/planet.py/HD_142_b,0,0.370000,0.100000,-0.100000,,,,,0,2451752.000000,22.000000,-22.000000,0,71.0000,36.0000,-36.0000,0,327.35111,60.38516,-60.38516,,,,,,,,,rv,2001,
1292,GJ 3021,b,0,3.37000,0.09000,-0.09000,0,133.71000000,0.20000000,-0.20000000,0,0.490000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=GJ+3021,http://exoplanets.org/cgi-bin/planet.py/HD_1237_b,0,0.511000,0.017000,-0.017000,,,,,0,2451545.860000,0.640000,-0.640000,0,290.7000,3.0000,-3.0000,0,1071.04198,28.60349,-28.60349,,,,,,,,,rv,2000,
1499,HD 1461,b,0,0.02390,0.00380,-0.00380,0,5.77270000,0.00250000,-0.00250000,0,0.063438,0.000018,-0.000018,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+1461,http://exoplanets.org/cgi-bin/planet.py/HD_1461_b,0,0.140000,0.190000,-0.190000,,,,,,,,,0,58.0000,69.0000,-69.0000,0,7.59582,1.20770,-1.20770,,,,,,,,,rv,2009,
1692,HD 1690,b,0,6.10000,0.90000,-0.90000,0,533.00000000,1.70000000,-1.70000000,0,1.300000,0.020000,-0.020000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+1690,http://exoplanets.org/cgi-bin/planet.py/HD_1690_b,0,0.640000,0.040000,-0.040000,,,,,0,2454449.000000,5.000000,-5.000000,0,122.0000,8.0000,-8.0000,0,1938.68000,286.03500,-286.03500,,,,,,,,,rv,2010,
1931,HD 2039,b,0,4.90000,1.00000,-1.00000,0,1183.00000000,150.00000000,-150.00000000,0,2.200000,0.200000,-0.200000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+2039,http://exoplanets.org/cgi-bin/planet.py/HD_2039_b,0,0.670000,0.100000,-0.100000,,,,,0,2451183.000000,150.000000,-150.000000,0,333.0000,15.0000,-15.0000,0,1557.30139,317.81661,-317.81661,,,,,,,,,rv,2002,
2247,BD-17 63,b,0,5.10000,0.12000,-0.12000,0,655.60000000,0.60000000,-0.60000000,0,1.340000,0.020000,-0.020000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=BD-17+63,http://exoplanets.org/cgi-bin/planet.py/HIP_2247_b,0,0.540000,0.005000,-0.005000,,,,,0,2454627.100000,1.500000,-1.500000,0,112.2000,1.9000,-1.9000,0,1620.86472,38.13799,-38.13799,,,,,,,,,rv,2008,
2350,HD 2638,b,0,0.48000,,,0,3.44420000,0.00020000,-0.00020000,0,0.044000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+2638,http://exoplanets.org/cgi-bin/planet.py/HD_2638_b,0,0.000000,,,,,,,,,,,,,,,0,152.55197,,,,,,,,,,,rv,2005,
3093,HD 3651,b,0,0.20000,,,0,62.23000000,0.03000000,-0.03000000,0,0.284000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+3651,http://exoplanets.org/cgi-bin/planet.py/HD_3651_b,0,0.630000,0.040000,-0.040000,,,,,0,2452501.700000,1.200000,-1.200000,0,235.7000,6.6000,-6.6000,0,63.56332,,,,,,,,,,,rv,2003,
3391,HD 4113,b,0,1.56000,0.04000,-0.04000,0,526.62000000,0.30000000,-0.30000000,0,1.280000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+4113,http://exoplanets.org/cgi-bin/planet.py/HD_4113_b,0,0.903000,0.005000,-0.005000,,,,,0,2453778.000000,0.200000,-0.200000,0,-42.3000,1.9000,-1.9000,0,495.79391,12.71266,-12.71266,,,,,,,,,rv,2007,
3479,HD 4208,b,0,0.80000,,,0,829.00000000,36.00000000,-36.00000000,0,1.700000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+4208,http://exoplanets.org/cgi-bin/planet.py/HD_4208_b,0,0.040000,0.120000,-0.120000,,,,,0,2451774.000000,197.000000,-197.000000,0,301.0000,,,0,254.25329,,,,,,,,,,,rv,2001,
3497,HD 4308,b,0,0.04050,0.00500,-0.00500,0,15.60900000,0.00700000,-0.00700000,0,0.118000,0.009000,-0.009000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+4308,http://exoplanets.org/cgi-bin/planet.py/HD_4308_b,0,0.270000,0.120000,-0.120000,,,,,0,2450108.500000,1.900000,-1.900000,0,210.0000,21.0000,-21.0000,0,12.87157,1.58908,-1.58908,,,,,,,,,rv,2005,
3502,HD 4203,b,0,2.07000,0.18000,-0.18000,0,431.88000000,0.85000000,-0.85000000,0,1.164000,0.067000,-0.067000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+4203,http://exoplanets.org/cgi-bin/planet.py/HD_4203_b,0,0.519000,0.027000,-0.027000,,,,,0,2451918.900000,2.700000,-2.700000,0,329.1000,3.1000,-3.1000,0,657.88038,57.20699,-57.20699,,,,,,,,,rv,2001,
3574,HD 4313,b,-1,2.30000,0.20000,-0.20000,0,356.00000000,2.60000000,-2.60000000,0,1.190000,0.030000,-0.030000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+4313,http://exoplanets.org/cgi-bin/planet.py/HD_4313_b,0,0.041000,0.037000,-0.037000,,,,,0,2454804.000000,80.000000,-80.000000,0,76.0000,80.0000,-80.0000,-1,730.97800,63.56330,-63.56330,,,,,,,,,rv,2010,
4297,HD 5319,b,0,1.94000,,,0,675.00000000,17.00000000,-17.00000000,0,1.750000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+5319,http://exoplanets.org/cgi-bin/planet.py/HD_5319_b,0,0.120000,0.080000,-0.080000,,,,,0,2463068.000000,77.000000,-77.000000,0,76.0000,35.0000,-35.0000,0,616.56423,,,,,,,,,,,rv,2007,
4311,HD 5388,b,0,1.96000,,,0,777.00000000,,,,,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+5388,http://exoplanets.org/cgi-bin/planet.py/HD_5388_b,,,,,,,,,,,,,,,,,0,622.92056,,,,,,,,,,,,2009,
5054,HD 6434,b,0,0.48000,,,0,22.09000000,,,0,0.150000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+6434,http://exoplanets.org/cgi-bin/planet.py/HD_6434_b,0,0.300000,0.150000,-0.150000,,,,,,,,,0,144.0000,13.0000,-13.0000,0,152.55197,,,,,,,,,,,rv,2000,
5158,HIP 5158,b,0,1.30000,,,0,344.00000000,,,,,,,,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HIP+5158,,,,,,,,,,,,,,,,,,0,413.16159,,,,,,,,,,,,2009,
5301,HD 6718,b,0,1.65000,,,0,2496.00000000,,,,,,,,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+6718,,,,,,,,,,,,,,,,,,0,524.39741,,,,,,,,,,,,2009,
6379,HD 7924,b,0,0.02900,,,0,5.39780000,0.00150000,-0.00150000,0,0.057000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+7924,,0,0.170000,0.160000,-0.160000,,,,,0,2454727.270000,0.870000,-0.870000,0,25.0000,60.0000,-60.0000,0,9.21668,,,,,,,,,,,rv,2009,
6511,HD 8535,b,0,0.63000,,,0,1313.00000000,,,,,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+8535,,,,,,,,,,,,,,,,,,0,200.22446,,,,,,,,,,,,2009,
6643,HD 8574,b,0,2.11000,,,0,227.55000000,0.77000000,-0.77000000,0,0.770000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+8574,http://exoplanets.org/cgi-bin/planet.py/HD_8574_b,0,0.288000,0.053000,-0.053000,,,,,0,2451467.500000,6.600000,-6.600000,0,3.6000,10.9000,-10.9000,0,670.59305,,,,,,,,,,,rv,2003,
6702,HD 8673,b,0,14.20000,1.60000,-1.60000,0,1634.00000000,17.00000000,-17.00000000,0,3.020000,0.150000,-0.150000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+8673,http://exoplanets.org/cgi-bin/planet.py/HD_8673_b,0,0.723000,0.016000,-0.016000,,,,,0,2454420.500000,7.900000,-7.900000,0,323.4000,3.5000,-3.5000,0,4513.00000,508.50700,-508.50700,,,,,,,,,rv,2010,
7240,HD 9578,b,0,0.62000,,,0,494.00000000,,,,,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+9578,,,,,,,,,,,,,,,,,,0,197.04630,,,,,,,,,,,,2009,
7245,HD 9446,b,-1,0.70000,0.06000,-0.06000,0,30.05200000,0.02700000,-0.02700000,0,0.189000,0.006000,-0.006000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+9446,http://exoplanets.org/cgi-bin/planet.py/HD_9446_b,0,0.200000,0.060000,-0.060000,,,,,0,2454854.400000,2.000000,-2.000000,0,-145.0000,30.0000,-30.0000,-1,222.47200,19.06900,-19.06900,,,,,,,,,rv,2010,
7245,HD 9446,c,-1,1.82000,0.17000,-0.17000,0,192.90000000,0.90000000,-0.90000000,0,0.654000,0.022000,-0.022000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+9446,http://exoplanets.org/cgi-bin/planet.py/HD_9446_c,0,0.060000,0.060000,-0.060000,,,,,0,2454510.000000,70.000000,-70.000000,0,-260.0000,130.0000,-130.0000,-1,578.42600,54.02880,-54.02880,,,,,,,,,rv,2010,
7513,ups And,b,-1,0.68760,0.00440,-0.00440,0,4.61703300,0.00002300,-0.00002300,0,0.059222,0.000000,-0.000000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=ups+And,http://exoplanets.org/cgi-bin/planet.py/upsilon_And_b,0,0.021500,0.000700,-0.000700,,,,,0,2450005.368000,0.049000,-0.049000,0,324.9000,3.8000,-3.8000,-1,218.53100,1.39839,-1.39839,,,,,,,,,rv,1996,
7513,ups And,c,-1,1.98100,0.01900,-0.01900,0,241.25800000,0.06400000,-0.06400000,0,0.827774,0.000015,-0.000015,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=ups+And,http://exoplanets.org/cgi-bin/planet.py/upsilon_And_c,0,0.259600,0.007900,-0.007900,,,,,0,2450157.780000,0.840000,-0.840000,0,241.7000,1.6000,-1.6000,-1,629.59500,6.03852,-6.03852,,,,,,,,,rv,1999,
7513,ups And,d,-1,4.13200,0.02900,-0.02900,0,1276.46000000,0.57000000,-0.57000000,0,2.513290,0.000750,-0.000750,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=ups+And,http://exoplanets.org/cgi-bin/planet.py/upsilon_And_d,0,0.298700,0.007200,-0.007200,,,,,0,2451347.480000,0.480000,-0.480000,0,258.8200,0.4300,-0.4300,-1,1313.22000,9.21668,-9.21668,,,,,,,,,rv,1999,
7513,ups And,e,-1,1.05900,0.02800,-0.02800,0,3848.86000000,0.74000000,-0.74000000,0,5.245580,0.000670,-0.000670,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=ups+And,http://exoplanets.org/cgi-bin/planet.py/upsilon_And_e,0,0.005360,0.000440,-0.000440,,,,,0,2449535.950000,0.760000,-0.760000,0,7.3000,2.3000,-2.3000,-1,336.56800,8.89887,-8.89887,,,,,,,,,rv,2010,
7562,WASP-18,b,0,10.30000,0.69000,-0.69000,0,0.94145299,0.00000087,-0.00000087,0,0.020260,0.000680,-0.000680,1,0,1.106,0.072,-0.054,,,,,0,0.0893200,0.0006800,-0.0006800,0,2454221.481630,0.000380,-0.000380,http://exoplanet.eu/star.php?st=WASP-18,http://exoplanets.org/cgi-bin/planet.py/WASP-18_b,0,0.009200,0.002800,-0.002800,0,86.000,2.500,-2.500,,,,,0,-96.0000,10.0000,-10.0000,0,3274.00000,220.00000,-220.00000,0,12.400,0.810,-0.610,0,0.114,0.007,-0.006,tran,2009,
7599,HD 10180,c,,,,,0,5.75979000,0.00062000,-0.00062000,0,0.064100,0.001000,-0.001000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_c,0,0.045000,0.026000,-0.026000,,,,,,,,,0,332.0000,43.0000,-43.0000,-1,13.10000,0.54000,-0.54000,,,,,,,,,rv,2010,
7599,HD 10180,d,,,,,0,16.35790000,0.00380000,-0.00380000,0,0.128600,0.002000,-0.002000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_d,0,0.088000,0.041000,-0.041000,,,,,,,,,0,315.0000,33.0000,-33.0000,-1,11.75000,0.65000,-0.65000,,,,,,,,,rv,2010,
7599,HD 10180,e,,,,,0,49.74500000,0.02200000,-0.02200000,0,0.269900,0.004200,-0.004200,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_e,0,0.026000,0.036000,-0.036000,,,,,,,,,0,166.0000,110.0000,-110.0000,-1,25.10000,1.20000,-1.20000,,,,,,,,,rv,2010,
7599,HD 10180,f,,,,,0,122.76000000,0.17000000,-0.17000000,0,0.492900,0.007800,-0.007800,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_f,0,0.135000,0.046000,-0.046000,,,,,,,,,0,332.0000,20.0000,-20.0000,-1,23.90000,1.40000,-1.40000,,,,,,,,,rv,2010,
7599,HD 10180,g,,,,,0,601.20000000,8.10000000,-8.10000000,0,1.422000,0.026000,-0.026000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_g,0,0.190000,0.140000,-0.140000,,,,,,,,,0,347.0000,49.0000,-49.0000,-1,21.40000,3.40000,-3.40000,,,,,,,,,rv,2010,
7599,HD 10180,e,,,,,0,2222.00000000,91.00000000,-91.00000000,0,3.400000,0.110000,-0.110000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10180,http://exoplanets.org/cgi-bin/planet.py/HD_10180_e,0,0.080000,0.070000,-0.070000,,,,,,,,,0,174.0000,74.0000,-74.0000,-1,64.40000,4.60000,-4.60000,,,,,,,,,rv,2010,
7978,HD 10647,b,0,0.93000,0.18000,-0.18000,0,1003.00000000,56.00000000,-56.00000000,0,2.030000,0.150000,-0.150000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10647,http://exoplanets.org/cgi-bin/planet.py/HD_10647_b,0,0.100000,0.010000,-0.010000,,,,,0,2450396.000000,29.000000,-29.000000,0,108.9000,8.2000,-8.2000,0,295.56945,57.20699,-57.20699,,,,,,,,,rv,2003,
8159,HD 10697,b,0,6.38000,0.53000,-0.53000,0,1076.40000000,2.40000000,-2.40000000,0,2.160000,0.120000,-0.120000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+10697,http://exoplanets.org/cgi-bin/planet.py/HD_10697_b,0,0.100000,0.010000,-0.010000,,,,,0,2450396.000000,29.000000,-29.000000,0,108.9000,8.2000,-8.2000,0,2027.66998,168.44280,-168.44280,,,,,,,,,rv,2000,
8770,HD 11506,b,0,3.44000,0.90000,-0.47000,0,1271.00000000,194.00000000,-95.00000000,0,2.430000,0.240000,-0.120000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+11506,http://exoplanets.org/cgi-bin/planet.py/HD_11506_b,0,0.220000,0.250000,-0.120000,,,,,,,,,0,4.5000,0.6000,-0.7000,0,1093.28900,286.03500,-149.37400,,,,,,,,,rv,2007,
8770,HD 11506,c,0,0.82000,0.31000,-0.50000,0,170.60000000,3.30000000,-6.20000000,0,0.639000,0.007000,-0.017000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+11506,,0,0.420000,0.200000,-0.420000,,,,,,,,,0,4.1000,1.0000,-1.8000,0,260.61000,98.52300,-158.90800,,,,,,,,,rv,2009,
8928,HD 11977,b,0,6.54000,,,0,711.00000000,0.07000000,-0.07000000,0,1.930000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+11977,http://exoplanets.org/cgi-bin/planet.py/HD_11977_b,0,0.400000,0.070000,-0.070000,,,,,0,2451420.000000,,,0,351.5000,9.5000,-9.5000,0,2078.52064,,,,,,,,,,,rv,2005,
9094,HD 11964,b,0,0.11000,,,0,37.82000000,,,0,0.229000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+11964,http://exoplanets.org/cgi-bin/planet.py/HD_11964_b,0,0.150000,,,,,,,,,,,,,,,0,34.95983,,,,,,,,,,,rv,2005,
9094,HD 11964,c,0,0.61000,0.10000,-0.10000,0,2110.00000000,70.00000000,-70.00000000,0,3.340000,0.400000,-0.400000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+11964,http://exoplanets.org/cgi-bin/planet.py/HD_11964_c,0,0.060000,0.200000,-0.200000,,,,,,,,,0,168.0000,,,0,193.86813,31.78166,-31.78166,,,,,,,,,rv,2005,
9683,HD 12661,b,0,2.30000,,,0,263.60000000,1.20000000,-1.20000000,0,0.830000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+12661,http://exoplanets.org/cgi-bin/planet.py/HD_12661_b,0,0.350000,0.030000,-0.030000,,,,,,,,,0,291.7300,5.0000,-5.0000,0,730.97821,,,,,,,,,,,rv,2000,
9683,HD 12661,c,0,1.57000,,,0,1708.00000000,14.00000000,-14.00000000,0,2.560000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+12661,http://exoplanets.org/cgi-bin/planet.py/HD_12661_c,0,0.031000,0.022000,-0.022000,,,,,0,2454170.000000,380.000000,-380.000000,0,165.0000,,,0,498.97208,,,,,,,,,,,rv,2002,
10085,HD 13189,b,0,14.00000,6.00000,-6.00000,0,471.60000000,6.00000000,-6.00000000,0,1.850000,0.350000,-0.350000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+13189,,0,0.270000,0.060000,-0.060000,,,,,,,,,0,160.7000,12.0000,-12.0000,0,4449.43300,1906.90000,-1906.90000,,,,,,,,,rv,2005,
10138,Gl 86,b,0,3.91000,0.32000,-0.32000,0,15.76491000,0.00039000,-0.00039000,0,0.113000,0.006500,-0.006500,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=Gl+86,http://exoplanets.org/cgi-bin/planet.py/GJ_86_b,0,0.041600,0.000720,-0.007200,,,,,0,2451903.360000,0.590000,-0.590000,0,269.0000,16.0000,-16.0000,0,1243.00000,100.00000,-100.00000,,,,,,,,,rv,2000,
10626,HD 13931,b,-1,1.88000,0.15000,-0.15000,0,4218.00000000,388.00000000,-388.00000000,0,5.150000,0.290000,-0.290000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+13931,http://exoplanets.org/cgi-bin/planet.py/HD_13931_b,0,0.020000,0.050000,-0.050000,,,,,0,2454494.000000,904.000000,-904.000000,0,290.0000,78.0000,-78.0000,-1,597.49500,47.67250,-47.67250,,,,,,,,,rv,2010,
11397,WASP-33,b,1,4.10000,,,0,1.21986690,0.00000120,-0.00000120,0,0.025550,0.000170,-0.000170,1,0,1.497,0.045,-0.045,,,,,,,,,0,2454163.223730,0.000260,-0.000260,http://exoplanet.eu/star.php?st=WASP-33,http://exoplanets.org/cgi-bin/planet.py/WASP-33_b,,,,,0,87.670,1.810,-1.810,,,,,,,,,1,1303.05000,,,0,16.780,0.504,-0.504,0,0.154,0.005,-0.005,tran,2010,
12048,HD 16141,b,0,0.23000,,,0,75.56000000,0.40000000,-0.40000000,0,0.350000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+16141,http://exoplanets.org/cgi-bin/planet.py/HD_16141_b,0,0.210000,0.150000,-0.150000,,,,,,,,,0,53.0000,,,0,73.09782,,,,,,,,,,,rv,2000,
12186,HD 16417,b,0,0.06960,0.00630,-0.00630,0,17.24000000,0.01000000,-0.01000000,0,0.140000,0.010000,-0.010000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+16417,http://exoplanets.org/cgi-bin/planet.py/HD_16417_b,0,0.200000,0.090000,-0.090000,,,,,0,2450099.740000,3.300000,-3.300000,0,77.0000,26.0000,-26.0000,0,22.10000,2.00000,-2.00000,,,,,,,,,rv,2009,
12189,30 Ari B,b,0,9.88000,0.94000,-0.94000,0,335.10000000,2.50000000,-2.50000000,0,0.995000,0.012000,-0.012000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=30+Ari+B,http://exoplanets.org/cgi-bin/planet.py/30_Ari_B_b,0,0.289000,0.092000,-0.092000,,,,,0,2454538.000000,20.000000,-20.000000,0,307.0000,18.0000,-18.0000,0,3140.02812,298.74761,-298.74761,,,,,,,,,,2009,
12191,HD 16175,b,0,4.40000,0.34000,-0.34000,0,990.00000000,20.00000000,-20.00000000,0,2.100000,0.080000,-0.080000,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=HD+16175,http://exoplanets.org/cgi-bin/planet.py/HD_16175_b,0,0.590000,0.110000,-0.110000,,,,,0,2452820.000000,30.000000,-30.000000,0,222.0000,9.0000,-9.0000,0,1398.00000,25.00000,-25.00000,,,,,,,,,rv,2007,
12247,81 Cet,b,0,5.30000,,,0,952.70000000,8.80000000,-8.80000000,0,2.500000,,,0,,,,,,,,,,,,,,,,,http://exoplanet.eu/star.php?st=81+Cet,http://exoplanets.org/cgi-bin/planet.py/81_Cet_b,0,0.206000,0.029000,-0.029000,,,,,0,2452486.000000,26.000000,-26.000000,0,175.0000,6.9000,-6.9000,0,1684.42800,,,,,,,,,,,rv,2008,
